run_id,contact_id,brief_id,level,level_name,stratum,gender,formal,gender_paired,ocean_source,lifecycle_stage,used_model,provider,model,tier,reused_from,ok,skipped,error,rules_accepted,rules_failures,rules_unchecked,seconds,chars
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,0,generic,prospect,f,False,0,,prospect,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,0,generic,prospect,f,False,0,,prospect,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,0,generic,prospect,f,False,0,,prospect,0,,,,,1,,,0,"VOCATIVE_MISMATCH,REGISTER_MISMATCH",,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,1,merge,prospect,f,False,0,,prospect,0,,,,,1,,,1,,,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,1,merge,prospect,f,False,0,,prospect,0,,,,,1,,,1,,,0.0,115
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,1,merge,prospect,f,False,0,,prospect,0,,,,,1,,,1,,,0.0,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,2,morphology,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.08,339
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,2,morphology,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,5.11,117
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,2,morphology,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,7.85,349
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,3a,linguistic,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,3b,purchases,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,purchases,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,3c,reviews,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,reviews,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,3d,role,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,1,,,1,,,6.31,358
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,3,behaviour,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,3,behaviour,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,3,behaviour,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,4,aspects,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,aspects",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,5,psychographic,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,5,psychographic,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,5,psychographic,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,6a,recommendations,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,6b,topics,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,6c,lifecycle,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,6d,pricing,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,pricing",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,1,6,hyper,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,26,6,hyper,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,427,10,6,hyper,prospect,f,False,0,,prospect,1,codex,gpt-5.6-terra,low,,0,"frequent_words,style_excerpt,purchases,reviews,ocean,recommendations,topics",,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,0,generic,defective,m,True,1,inferred,active,0,,,,,1,,,1,,vocative,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,0,generic,defective,m,True,1,inferred,active,0,,,,,1,,,1,,vocative,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,0,generic,defective,m,True,1,inferred,active,0,,,,,1,,,1,,vocative,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,1,merge,defective,m,True,1,inferred,active,0,,,,,1,,,1,,vocative,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,1,merge,defective,m,True,1,inferred,active,0,,,,,1,,,1,,vocative,0.0,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,1,merge,defective,m,True,1,inferred,active,0,,,,,1,,,1,,vocative,0.0,349
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,2,morphology,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.08,350
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,2,morphology,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.59,126
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,2,morphology,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,9.05,362
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,3a,linguistic,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.73,346
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,3b,purchases,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,5.23,126
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,3c,reviews,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,4.55,125
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,3d,role,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,0,role,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,3,behaviour,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.95,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,3,behaviour,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.65,121
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,3,behaviour,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.9,358
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,4,aspects,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.11,123
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,5,psychographic,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,5.82,242
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,5,psychographic,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,4.23,125
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,5,psychographic,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.08,342
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,6a,recommendations,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,9.74,205
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,6b,topics,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.1,121
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,6c,lifecycle,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.65,342
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,6d,pricing,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.9,363
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,1,6,hyper,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.75,287
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,26,6,hyper,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,4.9,164
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,376,10,6,hyper,defective,m,True,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,13.99,278
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,0,generic,defective,f,False,0,inferred,at_risk,0,,,,,1,,,0,REGISTER_MISMATCH,vocative,0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,0,generic,defective,f,False,0,inferred,at_risk,0,,,,,1,,,0,REGISTER_MISMATCH,vocative,0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,0,generic,defective,f,False,0,inferred,at_risk,0,,,,,1,,,0,REGISTER_MISMATCH,vocative,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,1,merge,defective,f,False,0,inferred,at_risk,0,,,,,1,,,1,,vocative,0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,1,merge,defective,f,False,0,inferred,at_risk,0,,,,,1,,,1,,vocative,0.0,115
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,1,merge,defective,f,False,0,inferred,at_risk,0,,,,,1,,,1,,vocative,0.0,351
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,2,morphology,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,20.17,347
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,2,morphology,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,11.99,125
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,2,morphology,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,9.44,357
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,3a,linguistic,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.97,339
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,3b,purchases,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.62,122
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,3c,reviews,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.04,125
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,3d,role,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,0,role,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,3,behaviour,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.37,383
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,3,behaviour,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,4.37,103
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,3,behaviour,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.96,286
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,4,aspects,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,4.7,116
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,5,psychographic,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.68,276
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,5,psychographic,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,4.92,144
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,5,psychographic,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.93,268
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,6a,recommendations,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,5.26,143
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,6b,topics,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,5.46,147
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,6c,lifecycle,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,6.4,268
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,6d,pricing,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.49,234
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,1,6,hyper,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,8.33,309
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,26,6,hyper,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,10.13,180
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,377,10,6,hyper,defective,f,False,0,inferred,at_risk,1,codex,gpt-5.6-terra,low,,1,,,1,,vocative,7.75,236
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,0,generic,defective,m,,1,inferred,active,0,,,,,1,,,1,,"vocative,register",0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,0,generic,defective,m,,1,inferred,active,0,,,,,1,,,1,,"vocative,register",0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,0,generic,defective,m,,1,inferred,active,0,,,,,1,,,1,,"vocative,register",0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,1,merge,defective,m,,1,inferred,active,0,,,,,1,,,1,,"vocative,register",0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,1,merge,defective,m,,1,inferred,active,0,,,,,1,,,1,,"vocative,register",0.0,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,1,merge,defective,m,,1,inferred,active,0,,,,,1,,,1,,"vocative,register",0.0,349
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,2,morphology,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.72,350
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,2,morphology,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.01,126
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,2,morphology,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.23,362
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,3a,linguistic,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.97,358
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,3b,purchases,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",4.8,125
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,3c,reviews,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.0,126
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,3d,role,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,0,role,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,3,behaviour,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.64,224
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,3,behaviour,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.38,125
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,3,behaviour,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",9.86,364
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,4,aspects,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",4.92,142
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,5,psychographic,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",13.43,280
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,5,psychographic,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.91,129
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,5,psychographic,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.25,370
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,6a,recommendations,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.06,163
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,6b,topics,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",5.92,165
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,6c,lifecycle,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.25,315
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,6d,pricing,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.97,280
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,1,6,hyper,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",9.15,271
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,26,6,hyper,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.91,155
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,378,10,6,hyper,defective,m,,1,inferred,active,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.78,314
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,0,generic,defective,f,,0,inferred,acquisition,0,,,,,1,,,1,,"vocative,register",0.0,330
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,0,generic,defective,f,,0,inferred,acquisition,0,,,,,1,,,1,,"vocative,register",0.0,105
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,0,generic,defective,f,,0,inferred,acquisition,0,,,,,1,,,1,,"vocative,register",0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,1,merge,defective,f,,0,inferred,acquisition,0,,,,,1,,,1,,"vocative,register",0.0,341
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,1,merge,defective,f,,0,inferred,acquisition,0,,,,,1,,,1,,"vocative,register",0.0,114
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,1,merge,defective,f,,0,inferred,acquisition,0,,,,,1,,,1,,"vocative,register",0.0,350
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,2,morphology,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.53,355
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,2,morphology,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",5.81,130
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,2,morphology,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.69,366
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,3a,linguistic,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.35,355
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,3b,purchases,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",4.45,130
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,3c,reviews,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",4.63,130
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,3d,role,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,0,role,,,,,0.0,0
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,3,behaviour,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.11,367
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,3,behaviour,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",5.23,151
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,3,behaviour,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.49,378
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,4,aspects,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",4.29,127
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,5,psychographic,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.92,294
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,5,psychographic,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",5.81,150
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,5,psychographic,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.23,403
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,6a,recommendations,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.22,186
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,6b,topics,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",4.8,139
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,6c,lifecycle,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",5.77,356
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,6d,pricing,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",5.7,291
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,1,6,hyper,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",7.89,310
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,26,6,hyper,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.06,196
2026-09-07-uc01-personalization-20-level-codex-gpt-5.6-terra-low-all,379,10,6,hyper,defective,f,,0,inferred,acquisition,1,codex,gpt-5.6-terra,low,,1,,,1,,"vocative,register",6.91,229
