item_id,comet_score,status
pt::B004IWPX76,0.8755,PASS
pt::B004J48GN6,0.7080,PASS
pt::B005GSNLBQ,0.8396,PASS
pt::B005GTR0R6,0.8173,PASS
pt::B005INJ4ZG,0.8724,PASS
pt::B005ODJ522,0.8054,PASS
pt::B006JJFP56,0.8020,PASS
pt::B0032UXYA8,0.7603,PASS
pt::B000MAXYHY,0.8541,PASS
pt::B000WCQYU6,0.8150,PASS
pt::B002BA5IHM,0.8506,PASS
pt::B002QQ3VE8,0.6562,RETRY
pt::B002TKVK1M,0.7934,PASS
pt::B002YPH5AW,0.7440,PASS
pt::B0030L3ASU,0.8762,PASS
pt::B00400OT2G,0.8789,PASS
pt::B0000EI9VU,0.8753,PASS
pt::B001KI04MK,0.7828,PASS
pt::B0038KP3JW,0.8404,PASS
pt::B003SX0OR0,0.8400,PASS
pt::B0041A1Y7S,0.8454,PASS
pt::B0057XC2X8,0.7963,PASS
pt::B005TDWSJ4,0.8754,PASS
pt::B005TDWUHO,0.8106,PASS
pt::B005XOE7OI,0.7946,PASS
pt::B0089LR6U4,0.8085,PASS
pt::B0096R5V0M,0.7981,PASS
pt::B000IS1ZYY,0.8761,PASS
pt::B001AH8BGW,0.7503,PASS
pt::B001RB24MI,0.8652,PASS
pt::B003CQB35A,0.8772,PASS
pt::B003JOETX8,0.8633,PASS
pt::B003Y5T46Y,0.7543,PASS
pt::B00413RLLS,0.8664,PASS
pt::B004UM7124,0.8225,PASS
pt::B005CPGHAA,0.8574,PASS
pt::B00006B80W,0.8567,PASS
pt::B00091S0SO,0.8594,PASS
pt::B000DZKR1E,0.8407,PASS
pt::B000ENRFNS,0.8830,PASS
pt::B000JI3H08,0.8598,PASS
pt::B001G0MPBK,0.8587,PASS
pt::B00260GL7I,0.7280,PASS
pt::B002C1BB8K,0.8650,PASS
pt::B002CVTU0Q,0.8753,PASS
pt::B002MPPRMW,0.8522,PASS
pt::B0048CE3VS,0.8088,PASS
pt::B004OPXIWY,0.6774,RETRY
pt::B004XFGSTA,0.8369,PASS
pt::B0060KKWAW,0.7718,PASS
pt::B00824948U,0.8500,PASS
pt::B0097DFR8G,0.8567,PASS
pt::B000JQ3A7A,0.7730,PASS
pt::B0017PG8KS,0.8138,PASS
pt::B0052XN17Y,0.8121,PASS
pt::B005LAIFE2,0.8292,PASS
pt::B007IXY472,0.8751,PASS
pt::B0002ZSFTQ,0.7509,PASS
pt::B0006N41B0,0.6914,RETRY
pt::B0007V43M8,0.8556,PASS
pt::B0009JR3RA,0.8575,PASS
pt::B000BQU1F2,0.7287,PASS
pt::B000TD6REQ,0.8423,PASS
pt::B000TD8XCU,0.8324,PASS
pt::B001JT33F0,0.8322,PASS
pt::B002JTV7UM,0.6980,RETRY
pt::B003CP0K8W,0.8633,PASS
pt::B003EGIE2S,0.8695,PASS
pt::B004CM4A58,0.8677,PASS
pt::B004Q9YPYI,0.7940,PASS
pt::B004UR487A,0.8873,PASS
pt::B0058RECNG,0.8633,PASS
pt::B005GWAWZA,0.6596,RETRY
pt::B0063NU3AA,0.8497,PASS
pt::B00669L3HS,0.8687,PASS
pt::B0076SIARO,0.5869,RETRY
pt::B000067G0J,0.8631,PASS
pt::B0000789GC,0.8780,PASS
pt::B0000DD7P2,0.8778,PASS
pt::B000AYKP6U,0.8417,PASS
pt::B000LP9RQC,0.8683,PASS
pt::B0012N9ROE,0.8298,PASS
pt::B001P4UTLK,0.8566,PASS
pt::B001PA974Y,0.8229,PASS
pt::B0028407WW,0.8168,PASS
pt::B003O5LLFG,0.8621,PASS
pt::B005QRA5IY,0.7925,PASS
pt::B000050XL7,0.8594,PASS
pt::B00006JKW5,0.6841,RETRY
pt::B0011ULQNI,0.8687,PASS
pt::B001NLX1LK,0.7763,PASS
pt::B007L8ZAWC,0.8246,PASS
pt::B00005OTG6,0.8620,PASS
pt::B00008DHSN,0.8715,PASS
pt::B0001BXCFS,0.8396,PASS
pt::B0001G0FGM,0.8788,PASS
pt::B000220DCG,0.8628,PASS
pt::B000IVDIL4,0.8459,PASS
pt::B000NAY1CU,0.8454,PASS
pt::B0032ANC5U,0.6516,RETRY
pt::B0039YXNVC,0.8577,PASS
pt::B003A4H2LI,0.8779,PASS
pt::B003UNP0OK,0.8499,PASS
pt::B004GAR91S,0.8784,PASS
pt::B004Z6NWAU,0.8717,PASS
pt::B005VP9MO4,0.7670,PASS
pt::B007IFAP6Y,0.8553,PASS
pt::B00004Z5KH,0.8030,PASS
pt::B0000AI1HP,0.8732,PASS
pt::B0001DKLHS,0.8749,PASS
pt::B0001DQ5YG,0.8075,PASS
pt::B0001PNLIW,0.7765,PASS
pt::B0007CZ70Y,0.8761,PASS
pt::B000I4UI82,0.8154,PASS
pt::B000P9CWTI,0.8496,PASS
pt::B000UF72E2,0.8637,PASS
pt::B001YIJB84,0.8098,PASS
pt::B002ONCDSI,0.8790,PASS
pt::B002YECKCQ,0.7021,PASS
pt::B002YT8B7E,0.7401,PASS
pt::B00318CG8C,0.8707,PASS
pt::B0053XG1AW,0.6677,RETRY
pt::B00747WW9E,0.8630,PASS
pt::B007Z92RGE,0.8436,PASS
pt::B000FJELQA,0.8673,PASS
pt::B000UV8CTU,0.8751,PASS
pt::B003LTM9W4,0.8159,PASS
pt::B003R7KMS8,0.8802,PASS
pt::B004UAG3QG,0.7176,PASS
pt::B006WHPQDG,0.8695,PASS
pt::B007ADFRS0,0.8477,PASS
pt::B000LEFKXC,0.8738,PASS
pt::B000WGJUD0,0.8701,PASS
pt::B002TOJXMQ,0.7653,PASS
pt::B0006HU4NK,0.8731,PASS
pt::B000UC3CN0,0.8097,PASS
pt::B000067R8G,0.8831,PASS
pt::B0001F1ZY4,0.8505,PASS
pt::B0002SQEWS,0.8878,PASS
pt::B00076FVP6,0.8674,PASS
pt::B000EGLXTW,0.8802,PASS
pt::B001GI39IK,0.8421,PASS
pt::B002EC92KG,0.7310,PASS
pt::B00492BTXM,0.8665,PASS
pt::B004D4917W,0.8535,PASS
pt::B005BGK9JA,0.8698,PASS
pt::B007BDJ81Q,0.8800,PASS
pt::B009GPY97A,0.8222,PASS
pt::B0000AKABI,0.8722,PASS
pt::B0009JR41U,0.7994,PASS
pt::B000IDC0K2,0.8419,PASS
pt::B000SAD4HI,0.8665,PASS
pt::B000WPGRKK,0.7945,PASS
pt::B00122FCRG,0.7859,PASS
pt::B0017I1PVC,0.7867,PASS
pt::B001MA2AYG,0.8382,PASS
pt::B001TK3D4K,0.8531,PASS
pt::B001U3Y5TI,0.8744,PASS
pt::B001XCX9TI,0.8722,PASS
pt::B002DTWEPU,0.8846,PASS
pt::B002JPEWOO,0.7949,PASS
pt::B0033TJPJW,0.8792,PASS
pt::B0036WT4KG,0.8523,PASS
pt::B0038KLM9W,0.8638,PASS
pt::B0038WJTF4,0.8651,PASS
pt::B003960FH0,0.8800,PASS
pt::B003ZXE87A,0.8629,PASS
pt::B00006J07K,0.8694,PASS
pt::B00009R89L,0.5077,RETRY
pt::B0001FI49I,0.8694,PASS
pt::B0007W4IW2,0.8613,PASS
pt::B000EPJNHW,0.8744,PASS
pt::B000TMI07O,0.8497,PASS
pt::B001940S1C,0.8527,PASS
pt::B001G7PMMC,0.8101,PASS
pt::B002WPUC5Y,0.7908,PASS
pt::B003MPSHP0,0.8860,PASS
pt::B003XCVQ3C,0.8588,PASS
pt::B006UV6YMQ,0.8547,PASS
pt::B0092MD5UY,0.8681,PASS
pt::B00937CTQO,0.8126,PASS
pt::B0096W1ONK,0.8623,PASS
pt::B0097DFRMC,0.8687,PASS
pt::B0019FW54Y,0.8378,PASS
pt::B001NFT2RI,0.8496,PASS
pt::B004LRO9B4,0.8151,PASS
pt::B005HY4UH8,0.8637,PASS
pt::B000FUO1BY,0.8732,PASS
pt::B00395YA6S,0.8807,PASS
pt::B003Y5H17I,0.8439,PASS
pt::B004FG7WY2,0.8415,PASS
pt::B005V7K214,0.8526,PASS
pt::B006T7QSV8,0.8783,PASS
pt::B008MB6YX6,0.8813,PASS
pt::B008MB6ZX0,0.8830,PASS
pt::B0007WZLDC,0.8713,PASS
pt::B000CDHQK2,0.4374,RETRY
pt::B000F2BLTC,0.8691,PASS
pt::B00846Z4YY,0.8203,PASS
pt::B000EE9D00,0.8338,PASS
pt::B001F7BFM4,0.6945,RETRY
pt::B004F38Y7Y,0.8408,PASS
pt::B004QC3CMG,0.8123,PASS
pt::B005FIBBWI,0.7847,PASS
pt::B005ODJ5YU,0.8135,PASS
pt::B006TZE0UQ,0.8089,PASS
pt::B00844N5OC,0.6768,RETRY
pt::B0087W8QP4,0.8385,PASS
pt::B0006OQY2S,0.8304,PASS
pt::B000MVEC0Q,0.8768,PASS
pt::B003AIL2F6,0.8670,PASS
pt::B0045EJY90,0.8817,PASS
pt::B007DCCK60,0.8662,PASS
pt::B00024ENES,0.7371,PASS
pt::B000EA6WOO,0.7990,PASS
pt::B000S6MD6K,0.8392,PASS
pt::B001RZAXYA,0.8004,PASS
pt::B002TKS0S8,0.7821,PASS
pt::B0037NYQ5C,0.8685,PASS
pt::B0050YG3CU,0.8423,PASS
pt::B00752VKTG,0.8830,PASS
pt::B007BIUKLI,0.8066,PASS
pt::B009AEYDZA,0.8557,PASS
pt::B000KZALSG,0.8508,PASS
pt::B001E71O3K,0.8660,PASS
pt::B000NX1UNU,0.8734,PASS
pt::B000RGG5EC,0.8817,PASS
pt::B000VZRPF2,0.8404,PASS
pt::B001AEDJY4,0.8361,PASS
pt::B00281FXFQ,0.8785,PASS
pt::B004813AXG,0.8770,PASS
pt::B004CRSM4I,0.8453,PASS
pt::B004EBUXIA,0.8558,PASS
pt::B004KZDV8E,0.8549,PASS
pt::B0058DQASK,0.8363,PASS
pt::B007OCJWTM,0.8336,PASS
pt::B007Q7EG7I,0.8525,PASS
pt::B007RQ0MDA,0.8119,PASS
pt::B0087EVHVW,0.8307,PASS
pt::B009L946II,0.8111,PASS
pt::B0001VNN6Q,0.8691,PASS
pt::B0006LSIIE,0.5590,RETRY
pt::B0009O1F06,0.8535,PASS
pt::B000BP2YLC,0.8098,PASS
pt::B000BYU62M,0.7730,PASS
pt::B000FFF4NS,0.8579,PASS
pt::B000H7MHFC,0.8500,PASS
pt::B000KBNNAS,0.8661,PASS
pt::B000KKKDAC,0.7829,PASS
pt::B000N8QZ5I,0.8165,PASS
pt::B000OORHI0,0.8520,PASS
pt::B000RYN1MS,0.8034,PASS
pt::B000TVSYMQ,0.8535,PASS
pt::B000W0OVV2,0.8816,PASS
pt::B000YA0A0Q,0.8568,PASS
pt::B00104XCWS,0.7103,PASS
pt::B0011RJ04I,0.7250,PASS
pt::B001B96HLU,0.8463,PASS
pt::B001P61O4Y,0.8173,PASS
pt::B002M78J70,0.7956,PASS
pt::B002PY7H7I,0.8240,PASS
pt::B002URJ6UG,0.7681,PASS
pt::B00355IJU0,0.7294,PASS
pt::B0049SCB2Y,0.8599,PASS
pt::B004GGUASG,0.8197,PASS
pt::B004ZBAPA0,0.8566,PASS
pt::B0053KWDES,0.8547,PASS
pt::B0056HNTAU,0.8503,PASS
pt::B005M1QP7O,0.8590,PASS
pt::B005UKHFBM,0.8640,PASS
pt::B006MHLYQO,0.8635,PASS
pt::B0080H7UZS,0.7795,PASS
pt::B008N8GENI,0.8555,PASS
pt::B00028OP2Y,0.8672,PASS
pt::B000GABVOS,0.8762,PASS
pt::B006WYVJ6W,0.8268,PASS
pt::B008PYOMG6,0.8066,PASS
pt::B009HPGC9C,0.8673,PASS
pt::B000VKUZDG,0.8788,PASS
pt::B000Y9KLTW,0.8164,PASS
pt::B001HH2C4C,0.8470,PASS
pt::B00518M77U,0.8372,PASS
pt::B007ZT4N5C,0.8331,PASS
pt::B0040UBU3W,0.7755,PASS
pt::B0043M66XG,0.8742,PASS
pt::B000I5LACO,0.6770,RETRY
pt::B001068T5Q,0.8591,PASS
pt::B001MQ8BL6,0.8613,PASS
pt::B003UCESP8,0.8360,PASS
pt::B003UFO2GU,0.8050,PASS
pt::B004OBZ2UE,0.8703,PASS
pt::B004OBZ2XQ,0.7530,PASS
pt::B0050F152M,0.7864,PASS
pt::B005HJ38OO,0.8128,PASS
pt::B005IF3CE8,0.7705,PASS
pt::B005OEN3EM,0.8415,PASS
pt::B0068Z8JBS,0.7595,PASS
pt::B007AH7YFU,0.8607,PASS
pt::B00000JDEL,0.8901,PASS
pt::B000056SJT,0.3765,RETRY
pt::B00007KVHZ,0.8664,PASS
pt::B00008ZPJP,0.8448,PASS
pt::B0001PFQ08,0.8806,PASS
pt::B0006PRM8C,0.8452,PASS
pt::B000FKKO74,0.8646,PASS
pt::B000XQ50PQ,0.8637,PASS
pt::B004M8SVDE,0.8510,PASS
pt::B008UC69J6,0.8720,PASS
pt::B000VI2HT8,0.8540,PASS
pt::B001UHOR7O,0.7776,PASS
pt::B0040YFPSO,0.8663,PASS
pt::B0045BLP1S,0.8623,PASS
pt::B006GTDPYM,0.8801,PASS
pt::B007G92MG8,0.8775,PASS
pt::B00000J434,0.8508,PASS
pt::B00000JBUI,0.5820,RETRY
pt::B00001QEMF,0.8257,PASS
pt::B00004SYVH,0.8170,PASS
pt::B00004T0RC,0.8385,PASS
pt::B00004TWM3,0.7291,PASS
pt::B00004YZLV,0.8411,PASS
pt::B00004ZCDD,0.7944,PASS
pt::B000058E2B,0.7845,PASS
pt::B00005NHH8,0.8625,PASS
pt::B00005Y3V5,0.8299,PASS
pt::B00005Y3V6,0.8239,PASS
pt::B000069AT6,0.5766,RETRY
pt::B00006B9Q7,0.8215,PASS
pt::B00006I5BN,0.8681,PASS
pt::B00006JNCM,0.8083,PASS
pt::B00006RSIZ,0.7871,PASS
pt::B00008K4BD,0.6817,RETRY
pt::B000799LQS,0.8467,PASS
pt::B000BYB4PK,0.7452,PASS
pt::B000E5CYSM,0.7055,PASS
pt::B000H4FO9G,0.8578,PASS
pt::B000M12014,0.6285,RETRY
pt::B006U0Z72U,0.8613,PASS
pt::B007ATHRJG,0.8496,PASS
pt::B009HL556M,0.8497,PASS
pt::B00004Z5VS,0.8628,PASS
pt::B0001Y7Z4Y,0.5613,RETRY
pt::B0009VU7BM,0.7499,PASS
pt::B000GUNDIA,0.8437,PASS
pt::B000H312RK,0.8419,PASS
pt::B000LIDLV6,0.8498,PASS
pt::B000OG6I8S,0.7608,PASS
pt::B000WLWBI6,0.8523,PASS
pt::B001J6FS3I,0.8020,PASS
pt::B001QJ7656,0.8601,PASS
pt::B00358RFJ8,0.8330,PASS
pt::B003Z6Q8Y8,0.8648,PASS
pt::B007R3Z44U,0.8531,PASS
pt::B0000226IH,0.8744,PASS
pt::B0000228GG,0.8270,PASS
pt::B00006BXBS,0.8347,PASS
pt::B00008W7LS,0.8149,PASS
pt::B00008Y1VU,0.8662,PASS
pt::B0002AHS12,0.8237,PASS
pt::B000669GA8,0.7658,PASS
pt::B00066D1GI,0.8307,PASS
pt::B00066Z9XG,0.8656,PASS
pt::B0006G0IHS,0.8586,PASS
pt::B0009H62Q0,0.8456,PASS
pt::B000BC98H8,0.8540,PASS
pt::B000JLTVZA,0.7077,PASS
pt::B000N5PYQM,0.8248,PASS
pt::B000PCF7A6,0.7096,PASS
pt::B000QAUGO4,0.7700,PASS
pt::B000VINPCQ,0.8214,PASS
pt::B0012R8O1M,0.7453,PASS
pt::B0012YHQVE,0.8706,PASS
pt::B0013HHDH2,0.6652,RETRY
pt::B0014T5UM4,0.8536,PASS
pt::B0018QQDII,0.8279,PASS
pt::B001QTXKF6,0.8518,PASS
pt::B001TC0NRS,0.8617,PASS
pt::B002G1YP3O,0.8309,PASS
pt::B002N66G0C,0.8252,PASS
pt::B002UV90LM,0.8469,PASS
pt::B0035X1EC2,0.7871,PASS
pt::B000MKKTJK,0.7443,PASS
pt::B000SXWGDI,0.7548,PASS
pt::B00170IBF8,0.8814,PASS
pt::B0029L817W,0.8641,PASS
pt::B00391Z89K,0.8787,PASS
pt::B003Y3BFB8,0.8803,PASS
pt::B005D1Q6J0,0.8307,PASS
pt::1400501466,0.8678,PASS
pt::B0000AI0N2,0.7558,PASS
pt::B0001PFO1O,0.7902,PASS
pt::B000EVSXMC,0.8617,PASS
pt::B002ONCCLQ,0.8856,PASS
pt::B0090A8TWW,0.8532,PASS
pt::B00005KB2N,0.8559,PASS
pt::B00009WBYI,0.7986,PASS
pt::B0002UB2K0,0.8068,PASS
pt::B0006G0II2,0.8403,PASS
pt::B000EH4Y3S,0.8595,PASS
pt::B000EHYMIA,0.8414,PASS
pt::B000MWHA9A,0.8727,PASS
pt::B000U1YBNQ,0.7436,PASS
pt::B001UALXG4,0.8834,PASS
pt::B002C00G32,0.8485,PASS
pt::B0036EH186,0.8608,PASS
pt::B003QHXZM4,0.7602,PASS
pt::B0056VMBOG,0.8730,PASS
pt::B005OU6D3Y,0.6506,RETRY
pt::B0071CVTAK,0.8033,PASS
pt::B007UE2SPE,0.8564,PASS
pt::B008R79VMQ,0.8323,PASS
pt::B000HI9O5W,0.8786,PASS
pt::B000O7LEG8,0.8509,PASS
pt::B000ZKUIJS,0.8550,PASS
pt::B002VJJKVI,0.8829,PASS
pt::B00689F764,0.8548,PASS
pt::B00826L4G8,0.8668,PASS
pt::B00005T3BD,0.8371,PASS
pt::B000CQGMRC,0.5849,RETRY
pt::B000EUJ1PQ,0.8412,PASS
pt::B000UW270Y,0.8377,PASS
pt::B000VXED54,0.6993,RETRY
pt::B000ZEVNYS,0.8413,PASS
pt::B001AZP6O4,0.8134,PASS
pt::B001RB1U14,0.7182,PASS
pt::B001TJK5QK,0.6965,RETRY
pt::B002778F88,0.8720,PASS
pt::B002778FAQ,0.8706,PASS
pt::B002LIU42S,0.8451,PASS
pt::B002TZ4CRG,0.8135,PASS
pt::B0034CSTFY,0.8178,PASS
pt::B003N3HDAQ,0.8600,PASS
pt::B003VOW5WI,0.7238,PASS
pt::B004UR486G,0.8714,PASS
pt::B004XUJYAA,0.7841,PASS
pt::B0089MVZDW,0.7476,PASS
pt::B008CWW6VY,0.8501,PASS
pt::B008O6KES0,0.8371,PASS
pt::B0009NMQ2I,0.8590,PASS
pt::B000AMO2H0,0.8521,PASS
pt::B000M9OVZY,0.7334,PASS
pt::B000ORJFVE,0.8312,PASS
pt::B0098QDBYO,0.8479,PASS
pt::B00006JBJY,0.8630,PASS
pt::B000EDK8XC,0.8396,PASS
pt::B000OGA802,0.7202,PASS
pt::B000WOWUKM,0.8691,PASS
pt::B001T57PD0,0.8572,PASS
pt::B002JPITZ2,0.8471,PASS
pt::B0035JKKYY,0.8379,PASS
pt::B00361EZXS,0.8687,PASS
pt::B0069RXK9G,0.8613,PASS
pt::B00008VGRC,0.8727,PASS
pt::B000BD1ADC,0.8375,PASS
pt::B000EPLPPU,0.8732,PASS
pt::B000MXJDMG,0.8675,PASS
pt::B000W6EUOE,0.8834,PASS
pt::B001FC0BWE,0.8837,PASS
pt::B0041DZTWG,0.8780,PASS
pt::B00472DQTO,0.8481,PASS
pt::B0067XG1T8,0.7939,PASS
pt::B0001D3K3A,0.8460,PASS
pt::B0001PFQ7G,0.8701,PASS
pt::B00404H6DQ,0.8763,PASS
pt::B0044T2Q9Q,0.8749,PASS
pt::B00452V1U2,0.8722,PASS
pt::B00004Z7G9,0.8684,PASS
pt::B00006B9QG,0.8212,PASS
pt::B0006U3A1U,0.8752,PASS
pt::B000A2EXI8,0.8737,PASS
pt::B000JU0NK8,0.8405,PASS
pt::B00191PKJK,0.8689,PASS
pt::B001M53FX6,0.8530,PASS
pt::B001R1T962,0.8632,PASS
pt::B003LZ7KBI,0.7876,PASS
pt::B0062X9OCE,0.7903,PASS
pt::B0087Y1XS4,0.8371,PASS
pt::B0002Q7VO0,0.8657,PASS
pt::B00083Y4B0,0.7460,PASS
pt::B000O0E6H4,0.7674,PASS
pt::B001NW57NE,0.8676,PASS
pt::B001QIRYPO,0.8609,PASS
pt::B001RAW0UU,0.8581,PASS
pt::B002LVUN6M,0.8641,PASS
pt::B004071ZX0,0.8095,PASS
pt::B004CG11SS,0.8794,PASS
pt::B004YB60KA,0.8515,PASS
pt::B005YXD4I8,0.8638,PASS
pt::B006V9AUMC,0.8233,PASS
pt::B006ZW4HY2,0.8726,PASS
pt::B0077E48TG,0.8739,PASS
pt::B007UR1PIC,0.8351,PASS
pt::B00006B7DB,0.8745,PASS
pt::B00006L7TT,0.8630,PASS
pt::B00006YZ3Y,0.7325,PASS
pt::B0000ACOBL,0.6958,RETRY
pt::B000AYDQB6,0.6977,RETRY
pt::B000M0FWM4,0.8480,PASS
pt::B000TQU352,0.8560,PASS
pt::B000V4PZCI,0.8840,PASS
pt::B0031U1AU0,0.8722,PASS
pt::B003BVK7NU,0.8585,PASS
pt::B0023B138W,0.4829,RETRY
pt::B002L6HDRE,0.8741,PASS
pt::B0075Z2SMG,0.8675,PASS
pt::B0078GCLRY,0.8468,PASS
pt::B007FPISLG,0.8697,PASS
pt::B0087ND9WS,0.8580,PASS
pt::B009GXZ63S,0.8681,PASS
pt::B00006ELLL,0.8402,PASS
pt::B003DNYW5A,0.8704,PASS
pt::B004WI3G3O,0.7430,PASS
pt::B007MX9XU6,0.8092,PASS
pt::B000JGD9JY,0.8114,PASS
pt::B00125MHVM,0.8561,PASS
pt::B0037YVZXW,0.6833,RETRY
pt::B0000AIS1V,0.7596,PASS
pt::B000BFGB6G,0.8796,PASS
pt::B000BKBZGC,0.8734,PASS
pt::B000BKE8QQ,0.8506,PASS
pt::B000JC3NOY,0.8522,PASS
pt::B00102T3VY,0.8759,PASS
pt::B0015PKGH6,0.8374,PASS
pt::B001GD3Z02,0.7882,PASS
pt::B001KB6P16,0.8742,PASS
pt::B001UN6ES8,0.8765,PASS
pt::B001XUR5H2,0.7851,PASS
pt::B002AK6SS6,0.8542,PASS
pt::B002I529AY,0.8813,PASS
pt::B003AIL2HY,0.8618,PASS
pt::B003M6A27A,0.8618,PASS
pt::B003VNKKT4,0.8462,PASS
pt::B003XQNVXQ,0.8614,PASS
pt::B0041RRVOG,0.8727,PASS
pt::B0041RSPSW,0.8670,PASS
pt::B00817UWQ6,0.8750,PASS
pt::B00005QEYI,0.8485,PASS
pt::B001DW6Q8E,0.8553,PASS
pt::B002S4027C,0.7824,PASS
pt::B0032ALW5C,0.8635,PASS
pt::B0032ANCCI,0.8533,PASS
pt::B004G77W4A,0.8515,PASS
pt::B0054RJ77Q,0.8475,PASS
pt::B0054RJ9EW,0.8237,PASS
pt::B001IE5NCC,0.8641,PASS
pt::B0029F1XNW,0.8789,PASS
pt::B003WVA6M6,0.8756,PASS
pt::B00487UR3Q,0.8506,PASS
pt::B004R6J2V6,0.8833,PASS
pt::B0052V6VAU,0.8714,PASS
pt::B005HARR2W,0.8681,PASS
pt::B005T4HT24,0.8757,PASS
pt::B008U6PQA0,0.8489,PASS
pt::B008VGQ4VO,0.8812,PASS
pt::B000ROE0SW,0.8697,PASS
pt::B0031AY1O2,0.8730,PASS
pt::B0000512QS,0.8116,PASS
pt::B00005RKSS,0.8324,PASS
pt::B00006I548,0.7809,PASS
pt::B000GPHQWO,0.8576,PASS
pt::B000Q9ON9Y,0.8420,PASS
pt::B0017NIKTM,0.8441,PASS
pt::B001GNCWCE,0.8430,PASS
pt::B001P06Q66,0.8715,PASS
pt::B002C6QC3E,0.8542,PASS
pt::B002UBPWAK,0.8498,PASS
pt::B0030FJK80,0.8396,PASS
pt::B003DX3O6I,0.8013,PASS
pt::B004M18N1G,0.8321,PASS
pt::B004X1SFTA,0.8500,PASS
pt::B0099HBYT6,0.7966,PASS
pt::B009B0WREM,0.8774,PASS
pt::B00001P505,0.8613,PASS
pt::B0002CE0XO,0.8673,PASS
pt::B000R23ER2,0.8553,PASS
pt::B002G1Y7LO,0.8639,PASS
pt::B004T0EQP2,0.8622,PASS
pt::B0057D51ZY,0.8181,PASS
pt::B006JO1YCY,0.8557,PASS
pt::B006KYY0CY,0.8606,PASS
pt::B006OEL86Q,0.8782,PASS
pt::B0088LYCZC,0.8664,PASS
pt::B009BKVYZK,0.8402,PASS
pt::B009KNO1IU,0.8736,PASS
pt::B00009EFQT,0.7988,PASS
pt::B00030DEOQ,0.8506,PASS
pt::B000F9NXT6,0.8360,PASS
pt::B000J56K1O,0.8792,PASS
pt::B001OV789U,0.8332,PASS
pt::B001QTXKEW,0.8739,PASS
pt::B003KGBBRM,0.8572,PASS
pt::B004O21PPE,0.7571,PASS
pt::B0068ZWZY0,0.8514,PASS
pt::B007G51UWY,0.8075,PASS
pt::B007YWMCA8,0.7267,PASS
pt::B00834SING,0.7873,PASS
pt::B0083Y6MV6,0.7073,PASS
pt::B008X0UKV8,0.8675,PASS
pt::B0004HQQSE,0.8803,PASS
pt::B000A3PL2Y,0.7648,PASS
pt::B000EMXB82,0.8561,PASS
pt::B000FAJQHS,0.8100,PASS
pt::B000MUK81E,0.8278,PASS
pt::B000MULXPO,0.8279,PASS
pt::B000TXHE20,0.8157,PASS
pt::B000X93ORO,0.8689,PASS
pt::B0019QZPGS,0.7642,PASS
pt::B0019UX796,0.8752,PASS
pt::B001HLMWT8,0.8663,PASS
pt::B001TKRLRU,0.8539,PASS
pt::B001Y15JPA,0.8089,PASS
pt::B002KG0JO4,0.8645,PASS
pt::B002PU9UNG,0.8506,PASS
pt::B0035LBRM6,0.8389,PASS
pt::B0035LBRMQ,0.8273,PASS
pt::B0038BZ8W8,0.7523,PASS
pt::B003G2YVN6,0.7584,PASS
pt::B003OALACA,0.8707,PASS
pt::B0042X9MNM,0.8658,PASS
pt::B0044EFIHI,0.7775,PASS
pt::B004E51ZLU,0.7871,PASS
pt::B004M8ST54,0.7932,PASS
pt::B005FDJC6K,0.8371,PASS
pt::B0064YWOQY,0.8416,PASS
pt::B006PWGEQQ,0.8252,PASS
pt::B0072LATE2,0.8250,PASS
pt::B0074WDDN8,0.8618,PASS
pt::B008D9AIMA,0.8382,PASS
pt::B000OE1RGI,0.8498,PASS
pt::B001HXCOOO,0.8209,PASS
pt::B004YIZXEC,0.8851,PASS
pt::B005MKH1XC,0.7660,PASS
pt::B000063Y73,0.8467,PASS
pt::B000AMCM2C,0.8060,PASS
pt::B000GZ6ZQC,0.5765,RETRY
pt::B000JJKX4K,0.8610,PASS
pt::B000M127PI,0.6767,RETRY
pt::B00171BFVO,0.7615,PASS
pt::B001GR1C3A,0.7504,PASS
pt::B001IMPVEE,0.8615,PASS
pt::B0023FDJ0S,0.5502,RETRY
pt::B0028LZEQO,0.8524,PASS
pt::B0032GVDB4,0.8369,PASS
pt::B0033WSDNI,0.8428,PASS
pt::B003RRFWRY,0.8156,PASS
pt::B003Y0CXX0,0.7840,PASS
pt::B003YEVD32,0.7640,PASS
pt::B00427TAIK,0.7824,PASS
pt::B0046HCSG2,0.8655,PASS
pt::B004G7H1UU,0.8550,PASS
pt::B004QF0VE0,0.8111,PASS
pt::B004XT6ZJ4,0.6447,RETRY
pt::B005DL2OVE,0.7351,PASS
pt::B0090BSSZO,0.7843,PASS
pt::B00005T3W4,0.8553,PASS
pt::B00006B753,0.8677,PASS
pt::B00083XXTY,0.8632,PASS
pt::B0008IVGFC,0.8614,PASS
pt::B000HAOVC6,0.8792,PASS
pt::B000NZORB0,0.8786,PASS
pt::B000VWOKQM,0.8600,PASS
pt::B000XPG2YU,0.8730,PASS
pt::B001666GLE,0.8619,PASS
pt::B001BHUJ5M,0.8574,PASS
pt::B0029L6GY2,0.7837,PASS
pt::B002L16KS2,0.8343,PASS
pt::B0042FZ92S,0.8392,PASS
pt::B004OMD4Y4,0.8740,PASS
pt::B0085RUZFA,0.8733,PASS
pt::B0085RZPP0,0.8756,PASS
pt::B00007LI9D,0.8707,PASS
pt::B00009R996,0.7903,PASS
pt::B0007WK8MQ,0.8312,PASS
